n,t_symbolic,t_true,delta_t_original,delta_t_corrected,abs_delta_corrected,correction_1,correction_2,correction_3,correction_4,correction_5,correction_6,correction_7,correction_8,correction_9
3637,5884.6707688118995,1393.4041831311504,4491.266585680749,-35680.953783536934,35680.953783536934,-102.43165809455104,9193.830297246712,11798.96364885728,8451.592553017716,2848.7664203473296,2160.7889887767715,4113.078393907124,387.43272409792104,1320.1990010613874
3638,5886.288791429553,1393.7406220262985,4492.548169403255,-35679.664830994734,35679.664830994734,-102.43663082523608,9193.830805735563,11798.963644865757,8451.591342944273,2848.7685294391754,2160.786927265603,4113.079513854656,387.4309379204308,1320.1979291977675
3639,5887.906814106454,1394.0770512072356,4493.829762899218,-35678.3758707013,35678.3758707013,-102.44160218922545,9193.831314084637,11798.963640875161,8451.590133202912,2848.7706379510987,2160.784866320703,4113.080633493439,387.4291522337223,1320.1968576280665
3640,5889.524836842557,1394.413470677178,4495.111366165379,-35677.08690265879,35677.08690265879,-102.44657218726104,9193.831822294012,11798.96363688549,8451.588923793459,2848.7727458834197,2160.7828059417593,4113.08175282364,387.42736703752735,1320.1957863521236
3641,5891.142859637824,1394.74988043934,4496.392979198484,-35675.79792686934,35675.79792686934,-102.45154082011031,9193.832330363763,11798.963632896743,8451.58771471572,2848.774853236455,2160.780746128463,4113.082871845433,387.42558233157376,1320.1947153697774
3642,5892.760882492207,1395.0862804969333,4497.674601995273,-35674.50894333512,35674.50894333512,-102.45650808850236,9193.832838293967,11798.963628908921,8451.586505969526,2848.7769600105244,2160.778686880504,4113.083990558985,387.42379811559323,1320.1936446808668
3643,5894.378905405668,1395.4226708531687,4498.956234552499,-35673.21995205824,35673.21995205824,-102.46147399319186,9193.833346084702,11798.963624922018,8451.585297554684,2848.7790662059447,2160.7766281975687,4113.085108964465,387.42201438931755,1320.1925742852313
3644,5895.996928378162,1395.759051511254,4500.237876866908,-35671.930953040894,35671.930953040894,-102.46643853492071,9193.833853736045,11798.963620936045,8451.584089471018,2848.781171823034,2160.77457007935,4113.086227062045,387.4202311524786,1320.19150418271
3645,5897.614951409648,1396.0954224743962,4501.519528935251,-35670.64194628518,35670.64194628518,-102.47140171445639,9193.83436124807,11798.963616950989,8451.582881718345,2848.78327686211,2160.772512525538,4113.0873448518905,387.41844840480536,1320.190434373142
3646,5899.232974500082,1396.4317837457986,4502.801190754283,-35669.35293179327,35669.35293179327,-102.47636353252798,9193.834868620854,11798.963612966858,8451.581674296483,2848.7853813234906,2160.770455535823,4113.088462334174,387.41666614603093,1320.1893648563664
3647,5900.850997649421,1396.7681353286648,4504.082862320756,-35668.06390956727,35668.06390956727,-102.48132398990295,9193.835375854474,11798.963608983646,8451.58046720525,2848.7874852074906,2160.7683991098943,4113.089579509064,387.41488437588725,1320.1882956322238
3648,5902.469020857625,1397.1044772261946,4505.36454363143,-35666.774879609366,35666.774879609366,-102.48628308729761,9193.835882949008,11798.963605001356,8451.579260444469,2848.789588514429,2160.7663432474437,4113.090696376727,387.4131030941061,1320.1872267005526
3649,5904.087044124649,1397.440809441587,4506.646234683062,-35665.485841921654,35665.485841921654,-102.49124082547941,9193.836389904527,11798.963601019987,8451.578054013955,2848.791691244621,2160.76428794816,4113.091812937333,387.4113223004205,1320.1861580611935
3650,5905.705067450452,1397.7771319780377,4507.927935472414,-35664.1967965063,35664.1967965063,-102.49619720519027,9193.836896721114,11798.96359703954,8451.576847913528,2848.793793398382,2160.7622332117403,4113.092929191052,387.40954199456246,1320.185089713987
3651,5907.32309083499,1398.1134448387425,4509.209645996247,-35662.907743365424,35662.907743365424,-102.50115222717206,9193.837403398838,11798.96359306001,8451.575642143007,2848.795894976029,2160.7601790378712,4113.094045138049,387.407762176265,1320.184021658772
3652,5908.941114278223,1398.4497480268933,4510.49136625133,-35661.618682501175,35661.618682501175,-102.50610589216666,9193.837909937783,11798.963589081399,8451.574436702214,2848.7979959778777,2160.7581254262473,4113.095160778496,387.40598284526004,1320.18295389539
3653,5910.559137780106,1398.7860415456812,4511.773096234425,-35660.32961391565,35660.32961391565,-102.51105820092876,9193.838416338018,11798.963585103707,8451.57323159096,2848.800096404243,2160.756072376559,4113.096276112559,387.404204001282,1320.1818864236802
3654,5912.177161340596,1399.122325398295,4513.054835942301,-35659.04053761106,35659.04053761106,-102.51600915417465,9193.838922599623,11798.963581126936,8451.572026809079,2848.8021962554403,2160.7540198885026,4113.097391140407,387.4024256440641,1320.1808192434837
3655,5913.795184959655,1399.4585995879215,4514.336585371733,-35657.751453589466,35657.751453589466,-102.52095875267183,9193.839428722673,11798.96357715108,8451.57082235638,2848.804295531784,2160.7519679617653,4113.098505862206,387.40064777333953,1320.1797523546418
3656,5915.413208637236,1399.794864117746,4515.618344519489,-35656.46236185303,35656.46236185303,-102.52590699714936,9193.839934707243,11798.963573176143,8451.569618232685,2848.80639423359,2160.749916596043,4113.099620278126,387.39887038884285,1320.1786857569937
3657,5917.031232373298,1400.1311189909507,4516.900113382348,-35655.173262403885,35655.173262403885,-102.53085388834917,9193.84044055341,11798.963569202124,8451.568414437817,2848.8084923611705,2160.747865791028,4113.100734388333,387.3970934903086,1320.1776194503814
3658,5918.6492561678,1400.4673642107173,4518.181891957082,-35653.88415524413,35653.88415524413,-102.5357994270131,9193.840946261247,11798.96356522902,8451.567210971594,2848.8105899148404,2160.7458155464165,4113.101848192995,387.3953170774686,1320.1765534346462
3659,5920.267280020697,1400.8035997802253,4519.463680240472,-35652.59504037593,35652.59504037593,-102.54074361388307,9193.841451830833,11798.963561256833,8451.566007833837,2848.812686894915,2160.7437658618983,4113.10296169228,387.39354115006006,1320.1754877096287
3660,5921.885303931949,1401.139825702651,4520.745478229298,-35651.3059178014,35651.3059178014,-102.54568644968816,9193.84195726224,11798.96355728556,8451.564805024369,2848.814783301705,2160.7417167371714,4113.1040748863525,387.3917657078162,1320.1744222751697
3661,5923.503327901512,1401.4760419811705,4522.0272859203415,-35650.01678752267,35650.01678752267,-102.55062793517025,9193.842462555547,11798.963553315203,8451.563602543005,2848.8168791355265,2160.7396681719265,4113.1051877753835,387.389990750473,1320.1733571311117
3662,5925.121351929346,1401.8122486189566,4523.309103310389,-35648.727649541834,35648.727649541834,-102.55556807108404,9193.842967710829,11798.96354934576,8451.56240038957,2848.818974396691,2160.737620165859,4113.106300359536,387.3882162777649,1320.1722922772956
3663,5926.7393760154055,1402.148445619181,4524.590930396224,-35647.438503861056,35647.438503861056,-102.56050685814581,9193.843472728158,11798.963545377233,8451.561198563884,2848.8210690855117,2160.735572718666,4113.107412638979,387.38644228942655,1320.1712277135632
3664,5928.35740015965,1402.4846329850136,4525.8727671746365,-35646.14935048245,35646.14935048245,-102.56544429709749,9193.843977607614,11798.963541409621,8451.559997065773,2848.8231632023017,2160.7335258300386,4113.10852461388,387.38466878519523,1320.1701634397566
3665,5929.975424362037,1402.8208107196215,4527.154613642416,-35644.86018940812,35644.86018940812,-102.57038038866813,9193.84448234927,11798.963537442918,8451.558795895047,2848.825256747372,2160.7314794996764,4113.109636284403,387.3828957648055,1320.1690994557173
3666,5931.593448622523,1403.1569788261702,4528.436469796353,-35643.57102064021,35643.57102064021,-102.57531513361243,9193.8449869532,11798.96353347713,8451.55759505154,2848.8273497210353,2160.7294337272706,4113.110747650715,387.3811232279945,1320.1680357612877
3667,5933.211472941068,1403.493137307824,4529.718335633243,-35642.28184418083,35642.28184418083,-102.58024853264669,9193.84549141948,11798.963529512255,8451.556394535068,2848.8294421236033,2160.727388512519,4113.111858712983,387.3793511744984,1320.1669723563102
3668,5934.829497317628,1403.8292861677444,4531.000211149883,-35640.99266003209,35640.99266003209,-102.5851805865128,9193.845995748186,11798.963525548292,8451.555194345452,2848.8315339553874,2160.7253438551184,4113.112969471373,387.37757960405156,1320.1659092406262
3669,5936.447521752162,1404.1654254090915,4532.28209634307,-35639.70346819612,35639.70346819612,-102.59011129593985,9193.846499939393,11798.96352158524,8451.553994482514,2848.8336252166996,2160.723299754763,4113.11407992605,387.37580851639416,1320.164846414079
3670,5938.065546244626,1404.5015550350236,4533.563991209602,-35638.41426867502,35638.41426867502,-102.59504066166976,9193.847003993174,11798.963517623099,8451.552794946077,2848.83571590785,2160.7212562111495,4113.11519007718,387.3740379112592,1320.1637838765112
3671,5939.683570794979,1404.8376750486964,4534.845895746283,-35637.12506147094,35637.12506147094,-102.59996868441877,9193.847507909608,11798.96351366187,8451.551595735962,2848.837806029149,2160.719213223978,4113.11629992493,387.372267788387,1320.1627216277652
3672,5941.301595403179,1405.1737854532641,4536.127809949915,-35635.83584658598,35635.83584658598,-102.60489536492882,9193.848011688766,11798.963509701549,8451.550396851997,2848.8398955809084,2160.7171707929397,4113.117409469463,387.3704981475132,1320.161659667684
3673,5942.919620069183,1405.5098862518792,4537.409733817304,-35634.546624022216,35634.546624022216,-102.60982070394178,9193.848515330723,11798.963505742138,8451.549198293998,2848.8419845634376,2160.715128917737,4113.118518710948,387.36872898837663,1320.1605979961107
3674,5944.537644792949,1405.845977447692,4538.691667345258,-35633.257393781816,35633.257393781816,-102.61474470216116,9193.849018835552,11798.963501783639,8451.548000061786,2848.8440729770464,2160.713087598067,4113.1196276495475,387.3669603107132,1320.159536612888
3675,5946.155669574435,1406.1820590438508,4539.973610530584,-35631.968155866874,35631.968155866874,-102.61966736034164,9193.849522203334,11798.963497826047,8451.546802155191,2848.846160822045,2160.7110468336236,4113.1207362854275,387.3651921142629,1320.1584755178596
3676,5947.7736944135995,1406.5181310435028,4541.255563370097,-35630.67891027947,35630.67891027947,-102.62458867919953,9193.85002543414,11798.963493869363,8451.545604574032,2848.8482480987427,2160.7090066241085,4113.121844618751,387.3634243987617,1320.1574147108688
3677,5949.391719310399,1406.854193449792,4542.537525860607,-35629.389657021755,35629.389657021755,-102.62950865946394,9193.85052852804,11798.963489913587,8451.544407318133,2848.850334807449,2160.7069669692173,4113.122952649686,387.36165716394964,1320.1563541917587
3678,5951.009744264792,1407.1902462658618,4543.81949799893,-35628.1003960958,35628.1003960958,-102.63442730187673,9193.851031485116,11798.96348595872,8451.543210387317,2848.8524209484726,2160.704927868648,4113.124060378395,387.3598904095655,1320.155293960373
3679,5952.627769276737,1407.5262894948523,4545.101479781884,-35626.81112750375,35626.81112750375,-102.63934460714142,9193.851534305439,11798.963482004758,8451.542013781407,2848.854506522122,2160.7028893221027,4113.125167805045,387.35812413534774,1320.1542340165554
3680,5954.245794346191,1407.8623231399033,4546.383471206288,-35625.5218512477,35625.5218512477,-102.64426057599991,9193.852036989083,11798.963478051704,8451.540817500227,2848.8565915287063,2160.70085132928,4113.126274929798,387.35635834103516,1320.15317436015
3681,5955.863819473112,1408.1983472041513,4547.665472268961,-35624.23256732973,35624.23256732973,-102.64917520918128,9193.852539536123,11798.963474099557,8451.5396215436,2848.858675968533,2160.6988138898737,4113.127381752817,387.35459302636644,1320.1521149910013
3682,5957.481844657459,1408.5343616907323,4548.947482966727,-35622.943275751975,35622.943275751975,-102.65408850740184,9193.853041946633,11798.963470148314,8451.538425911349,2848.8607598419107,2160.6967770035903,4113.128488274271,387.35282819108164,1320.1510559089522
3683,5959.099869899188,1408.8703666027786,4550.229503296409,-35621.653976516514,35621.653976516514,-102.6590004713907,9193.853544220687,11798.963466197976,8451.537230603299,2848.8628431491466,2160.694740670124,4113.12959449432,387.35106383492075,1320.149997113848
3684,5960.717895198258,1409.2063619434225,4551.511533254836,-35620.36466962549,35620.36466962549,-102.66391110186414,9193.85404635836,11798.963462248543,8451.536035619276,2848.8649258905484,2160.6927048891803,4113.1307004131295,387.34929995762246,1320.1489386055327
3685,5962.335920554627,1409.5423477157929,4552.793572838834,-35619.07535508097,35619.07535508097,-102.66882039956408,9193.854548359723,11798.963458300015,8451.534840959102,2848.867008066423,2160.690669660452,4113.131806030863,387.34753655892956,1320.147880383851
3686,5963.953945968254,1409.878323923018,4554.075622045236,-35617.78603288506,35617.78603288506,-102.673728365194,9193.855050224854,11798.963454352392,8451.533646622604,2848.869089677078,2160.6886349836464,4113.132911347684,387.34577363857943,1320.146822448647
